time,mat0_x1,mat0_x2,mat0_y1,mat0_y2,mat1_x1,mat1_x2,mat1_y1,mat1_y2,mat2_x1,mat2_x2,mat2_y1,mat2_y2,mat3_x1,mat3_x2,mat3_y1,mat3_y2,hopf0_x,hopf0_y,hopf1_x,hopf1_y
3.88,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18186205786842358,0.18321126772004476,1.0408532700243056,0.18321126772004476,1.0408532700243056
3.89,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.18186101291704182,0.13067802520042804,1.0488452792149932,0.13067802520042804,1.0488452792149932
3.9,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.18185999284860152,0.0778042177736905,1.0541851177472163,0.0778042177736905,1.0541851177472163
3.91,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.1818589970707433,0.024723783388374693,1.056858795179519,0.024723783388374693,1.056858795179519
3.92,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,0.18185802500520168,-0.028428799560151534,1.056859086084778,-0.028428799560151534,1.056859086084778
3.93,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,0.18185707608747015,-0.08151885384940746,1.054185548638676,-0.08151885384940746,1.054185548638676
3.94,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,0.1818561497664741,-0.1344118455297918,1.0488445259693695,-0.1344118455297918,1.0488445259693695
3.95,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,0.18185524550425156,-0.1869737256360833,1.0408491302681464,-0.1869737256360833,1.0408491302681464
3.96,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,0.1818543627756415,-0.23907127064291267,1.0302192097045673,-0.23907127064291267,1.0302192097045673
3.97,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,0.18185350106797943,-0.2905724208000965,1.0169812982331599,-0.2905724208000965,1.0169812982331599
3.98,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,0.18185265988080052,-0.34134661548933465,1.0011685484220776,-0.34134661548933465,1.0011685484220776
3.99,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,0.18185183872554936,-0.3912651247515536,0.9828206474771254,-0.3912651247515536,0.9828206474771254
4.0,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,0.1818510371252969,-0.44020137614410454,0.9619837166771024,-0.44020137614410454,0.9619837166771024
4.01,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,0.181850254614464,-0.48803127609907804,0.938710194478391,-0.48803127609907804,0.938710194478391
4.0200000000000005,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,0.18184949073855158,-0.5346335249681378,0.9130587035880434,-0.5346335249681378,0.9130587035880434
4.03,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,0.18184874505387713,-0.5798899249554744,0.8850939023451623,-0.5798899249554744,0.8850939023451623
4.04,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,0.18184801712731746,-0.6236856801586914,0.8548863207900512,-0.6236856801586914,0.8548863207900512
4.05,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,0.1818473065360577,-0.6659096879576127,0.8225121818393176,-0.6659096879576127,0.8225121818393176
4.0600000000000005,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,0.1818466128673461,-0.7064548210130982,0.788053208022747,-0.7064548210130982,0.788053208022747
4.07,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,0.18184593571825464,-0.7452181991619039,0.7515964142742448,-0.7452181991619039,0.7515964142742448
4.08,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,0.1818452746954455,-0.7821014505193781,0.7132338873043601,-0.7821014505193781,0.7132338873043601
4.09,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,0.18184462941494292,-0.8170109611292686,0.6730625521157861,-0.8170109611292686,0.6730625521157861
4.1,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,0.18184399950191052,-0.8498581125290661,0.6311839262556788,-0.8498581125290661,0.6311839262556788
4.11,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,0.18184338459043395,-0.8805595066300443,0.5877038624295755,-0.8805595066300443,0.5877038624295755
4.12,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,0.18184278432330864,-0.9090371773434102,0.5427322801310501,-0.9090371773434102,0.5427322801310501
4.13,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,0.18184219835183263,-0.9352187884176516,0.496382886968929,-0.9352187884176516,0.496382886968929
4.14,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,0.1818416263356043,-0.9590378169871995,0.4487728903998557,-0.9590378169871995,0.4487728903998557
4.15,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,0.18184106794232494,-0.9804337223687933,0.4000227005981582,-0.9804337223687933,0.4000227005981582
4.16,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,0.18184052284760596,-0.9993520996793871,0.3502556252172808,-0.9993520996793871,0.3502556252172808
4.17,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,0.18183999073478077,-1.0157448178879422,0.29959755681744143,-1.0157448178879422,0.29959755681744143
4.18,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,0.18183947129472097,-1.0295701419529382,0.24817665375261047,-1.0295701419529382,0.24817665375261047
4.19,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,0.1818389642256571,-1.0407928387377858,0.19612301532633275,-1.0407928387377858,0.19612301532633275
4.2,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,0.1818384692330035,-1.0493842664374564,0.1435683520402903,-1.0493842664374564,0.1435683520402903
4.21,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,0.18183798602918744,-1.055322447291427,0.09064565177179448,-1.055322447291427,0.09064565177179448
4.22,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,0.1818375143334822,-1.0585921234003985,0.03748884272656862,-1.0585921234003985,0.03748884272656862
4.23,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,0.1818370538718442,-1.0591847955070426,-0.015767545978784193,-1.0591847955070426,-0.015767545978784193
4.24,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,0.18183660437675406,-1.0570987446441888,-0.06898872524436422,-1.0570987446441888,-0.06898872524436422
4.25,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,0.18183616558706117,-1.052339036597247,-0.12203998756064968,-1.052339036597247,-0.12203998756064968
4.26,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,0.18183573724783236,-1.044917509171171,-0.17478704836279407,-1.044917509171171,-0.17478704836279407
4.2700000000000005,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,0.1818353191102038,-1.0348527422958065,-0.2270963863007559,-1.0348527422958065,-0.2270963863007559
4.28,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,0.18183491093123663,-1.0221700110468914,-0.2788355815633353,-1.0221700110468914,-0.2788355815633353
4.29,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,0.18183451247377594,-1.0069012217032267,-0.3298736513992352,-1.0069012217032267,-0.3298736513992352
4.3,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,0.18183412350631314,-0.989084831003441,-0.3800813819854733,-0.989084831003441,-0.3800813819854733
4.3100000000000005,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,0.18183374380285158,-0.9687657488082884,-0.4293316558028276,-0.9687657488082884,-0.4293316558028276
4.32,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,0.1818333731427754,-0.9459952244163863,-0.4774997736894757,-0.9459952244163863,-0.4774997736894757
4.33,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,0.1818330113107214,-0.9208307168226456,-0.5244637707575617,-0.9208307168226456,-0.5244637707575617
4.34,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,0.18183265809645413,-0.8933357492492475,-0.5701047253730542,-0.8933357492492475,-0.5701047253730542
4.3500000000000005,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,0.18183231329474378,-0.8635797483187873,-0.6143070604169124,-0.8635797483187873,-0.6143070604169124
4.36,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,0.18183197670524706,-0.8316378682780303,-0.6569588360651977,-0.8316378682780303,-0.6569588360651977
4.37,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,0.1818316481323909,-0.7975908007185103,-0.697952033347324,-0.7975908007185103,-0.697952033347324
4.38,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,0.18183132738525887,-0.761524570276854,-0.7371828277650542,-0.761524570276854,-0.7371828277650542
4.39,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,0.18183101427748047,-0.723530316833145,-0.7745518522800823,-0.723530316833145,-0.7745518522800823
4.4,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,0.18183070862712278,-0.683704064759748,-0.8099644490050193,-0.683704064759748,-0.8099644490050193
4.41,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,0.1818304102565849,-0.6421464798057331,-0.8433309089612522,-0.6421464798057331,-0.8433309089612522
4.42,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,0.18183011899249482,-0.59896261423326,-0.8745666992974087,-0.59896261423326,-0.8745666992974087
4.43,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,0.1818298346656088,-0.554261640851954,-0.9035926773939496,-0.554261640851954,-0.9035926773939496
4.44,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,0.18182955711071308,-0.5081565766253331,-0.930335291312647,-0.5081565766253331,-0.930335291312647
4.45,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,0.18182928616652788,-0.4607639965496675,-0.9547267660843123,-0.4607639965496675,-0.9547267660843123
4.46,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,0.18182902167561385,-0.41220373853019937,-0.9767052753640137,-0.41220373853019937,-0.9767052753640137
4.47,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,0.18182876348428062,-0.3625986000023684,-0.9962150980200927,-0.3625986000023684,-0.9962150980200927
4.48,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,0.18182851144249754,-0.3120740270665035,-1.0132067592614429,-0.3120740270665035,-1.0132067592614429
4.49,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,0.18182826540380656,-0.2607577969233208,-1.0276371559466733,-0.2607577969233208,-1.0276371559466733
4.5,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,0.18182802522523722,-0.20877969441444744,-1.039469665758823,-0.20877969441444744,-1.039469665758823
4.51,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,0.18182779076722355,-0.15627118348704208,-1.048674239970148,-0.15627118348704208,-1.048674239970148
4.5200000000000005,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,0.18182756189352306,-0.1033650744143558,-1.0552274795630334,-0.1033650744143558,-1.0552274795630334
4.53,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,0.18182733847113766,-0.05019518761475099,-1.0591126945152136,-0.05019518761475099,-1.0591126945152136
4.54,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.18182712037023638,0.0031039850797648927,-1.060319946100093,0.0031039850797648927,-1.060319946100093
4.55,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.18182690746407992,0.05639762084804504,-1.0588460720959325,0.05639762084804504,-1.0588460720959325
4.5600000000000005,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.18182669962894715,0.10955090713568293,-1.054694694840924,0.10955090713568293,-1.054694694840924
4.57,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1818264967440632,0.1624293828785595,-1.0478762121145624,0.1624293828785595,-1.0478762121145624
4.58,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.18182629869152928,0.21489927883049342,-1.0384077708691841,0.21489927883049342,-1.0384077708691841
4.59,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.18182610535625426,0.2668278561337567,-1.026313223878914,0.2668278561337567,-1.026313223878914
4.6000000000000005,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.18182591662588782,0.31808374227571967,-1.0116230694164763,0.31808374227571967,-1.0116230694164763
4.61,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.18182573239075514,0.3685372635815591,-0.994374374111249,0.3685372635815591,-0.994374374111249
