time,base_height,joint_0_pos,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_7_pos,joint_8_pos,joint_9_pos,joint_10_pos,joint_11_pos
1.7458333333333333,-0.2836047740491744,-0.4975912796958537,0.3028362442471641,-0.01137882867947968,0.49772794546536353,-0.303198029325567,0.011328220126245922,0.4976203146936778,-0.3028502944937281,0.011270198486321324,-0.49760592778048207,0.30294299956598364,-0.011124151124041385
1.7874999999999999,-0.2844014932581086,-0.490483698640522,0.2253571990226633,0.027652288268298297,0.490193047334109,-0.22559924817249838,-0.02762535862463037,0.49036910193993904,-0.22530653764261477,-0.027637601217672673,-0.49048154286188256,0.22531489701158872,0.02772693215004177
1.8291666666666666,-0.28414493242332434,-0.4499090876554028,0.13224496403898753,0.06476161883770287,0.45004456161073303,-0.13260207236817653,-0.06484738159162998,0.44994493154492976,-0.13227964577731496,-0.06499410133343168,-0.44991575697662795,0.13237571156692296,0.06510059881375568
1.8708333333333333,-0.2866511686150857,-0.3786305782745162,0.030381347481790114,0.09755384487547401,0.37856402156008306,-0.0301638701884278,-0.09750450659656164,0.3786097463978303,-0.03058283783044305,-0.09726913081563668,-0.37862265463394357,0.030298261291778074,0.09723607469200124
1.9124999999999999,-0.28940628668234686,-0.2816620334823204,-0.07369529861512314,0.12360134133315782,0.28167401928924496,0.07381195822033794,-0.12374230081907811,0.28163837361762684,0.07372372276641147,-0.12368681802559345,-0.2816578719563636,-0.07377599444548745,0.12359202853565945
1.9541666666666666,-0.297184533423017,-0.16576204602183983,-0.17249658388180483,0.1412238694371389,0.16575058652363656,0.17308964452946807,-0.1422164204373507,0.16560770859828217,0.17275831936118002,-0.1426711915308034,-0.1655416326705506,-0.17294995616327571,0.1418534107083266
1.9958333333333333,-0.3100344702655811,-0.03821661049928787,-0.2597597429482007,0.14930132502840182,0.038096405665018755,0.26039777635404765,-0.15013963068660197,0.03811562828627153,0.26000401929046557,-0.15059587560888926,-0.038021844454011265,-0.26019059225456465,0.14971986870490414
2.0375,-0.3155395314041531,0.09179644628150586,-0.3289932404970807,0.14722100279400413,-0.09276671176215441,0.33018458318568816,-0.1481552809054828,-0.09199928797918411,0.3295519218247734,-0.14893179830962489,0.09213390215695333,-0.32981944158075827,0.14760987999449782
2.0791666666666666,-0.3136425265267736,0.21538767678100537,-0.3760496096279365,0.13505618423363927,-0.21631024593683165,0.37764128346825226,-0.13643604907472742,-0.21574830214605428,0.3765953129251552,-0.13767913270101764,0.2159825656546372,-0.37681845230017286,0.13577308637545116
2.120833333333333,-0.30805143489766024,0.3244973695389001,-0.39740272346184347,0.11366971963460705,-0.32502209710436836,0.3985745798723111,-0.11466008934358263,-0.3250994693798289,0.3980130530596477,-0.11559091127887726,0.3251751280511189,-0.39812549375585904,0.11424427311918753
2.1625,-0.29988372788368683,0.411685402636973,-0.391986524120937,0.08455393451502799,-0.4120383642822703,0.3926170034793914,-0.08504766606470046,-0.41200826857980094,0.3923230374699883,-0.08551037619102954,0.412075221522018,-0.39240500194881484,0.084829308754835
2.2041666666666666,-0.2937786457854106,0.4709044022116892,-0.3600553190029058,0.04959992718697686,-0.4708159554514586,0.359928940292266,-0.0495578370971041,-0.4708335391492688,0.3599033301786757,-0.049499083228851354,0.47085870842486965,-0.3598886397490912,0.04953199505760396
